pais,coordinates 
rusia,"{u'type': u'Point', u'coordinates': [37.70324057, 55.6096409]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70442, 55.78667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70467916, 48.99307337]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70494611, 55.81289465]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70543, 55.79997]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70559834, 55.78702001]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70577535, 55.74786608]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70617645, 55.3527311]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70706, 55.74734]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70707, 55.80235]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70721089, 55.6256329]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7078, 55.5492]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70796628, 55.92100382]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70816043, 55.92046778]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70846566, 55.91980107]}"
rusia,"{u'type': u'Point', u'coordinates': [37.708607, 55.919697]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70875891, 55.92038351]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7092, 55.8079]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7092, 55.8079]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7092, 55.8079]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7092, 55.8079]}"
rusia,"{u'type': u'Point', u'coordinates': [37.70923195, 55.91895436]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71025668, 55.78538708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71103, 55.62041]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71103, 55.62041]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71103, 55.62041]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71305618, 55.62003632]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71327084, 55.79527109]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71393, 55.61688]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71393, 55.61688]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7140974, 55.61872309]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71449372, 55.81816451]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71449803, 55.79271553]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7151, 55.7963]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7151, 55.7963]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7151, 55.7963]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71529971, 55.75411223]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71538, 55.77179]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71581, 55.68057]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71581, 55.68057]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71581, 55.68057]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71581, 55.68057]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71722222, 55.70111111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71722222, 55.70111111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.71861567, 55.79647935]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72, 55.7827]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72, 55.7827]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72001649, 55.61082125]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72033, 55.61166]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7210083, 55.7828903]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7210083, 55.7828903]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72125394, 55.90491316]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72222222, 55.78305556]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72359648, 55.5386505]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72379994, 55.75246526]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72379994, 55.75246526]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72379994, 55.75246526]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7240259, 55.58618137]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72457786, 55.58675658]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72457786, 55.58675658]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72583333, 55.79805556]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72719454, 55.89272251]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72777778, 55.6925]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72777778, 55.6925]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72818, 55.78256]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72854283, 55.80990601]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72854283, 55.80990601]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7285573, 55.80990601]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72857056, 55.80994797]}"
rusia,"{u'type': u'Point', u'coordinates': [37.72861111, 55.7325]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73066, 55.64408]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73066, 55.64408]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73111111, 55.76972222]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73111111, 55.76972222]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73114, 55.7299]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73276, 55.60288]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7339, 55.9089]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7342, 55.8148]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7350922, 55.90481003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7350922, 55.90481003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7350922, 55.90481003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7350922, 55.90481003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7350922, 55.90481003]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73586276, 55.64166443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73586276, 55.64166443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73586276, 55.64166443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73586276, 55.64166443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73586276, 55.64166443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73631, 55.64817]}"
rusia,"{u'type': u'Point', u'coordinates': [37.73676, 55.81619]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.738, 55.628]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74, 48.14]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74242215, 55.64846378]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74388889, 55.64888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74388889, 55.64888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74388889, 55.64888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74448, 55.61314]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74557926, 55.64944074]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74601012, 55.65178397]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74629149, 55.68789519]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74650538, 55.69375144]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74650538, 55.69375144]}"
rusia,"{u'type': u'Point', u'coordinates': [37.746613, 55.9399]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74666667, 55.77694444]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74666667, 55.77694444]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74712439, 55.79132443]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74729464, 55.69718173]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74729464, 55.69718173]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74820805, 55.79042491]}"
rusia,"{u'type': u'Point', u'coordinates': [37.74875019, 55.61667555]}"
rusia,"{u'type': u'Point', u'coordinates': [37.749629, 55.691035]}"
rusia,"{u'type': u'Point', u'coordinates': [37.749629, 55.691035]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.43333333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75, 55.5]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75022377, 55.75435477]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75022377, 55.75435477]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75022377, 55.75435477]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7503, 55.5903]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75036066, 55.69143928]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75036066, 55.69143928]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75036066, 55.69143928]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75055556, 55.65972222]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75114, 55.65055]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75114, 55.65055]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75119525, 55.79398539]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75119525, 55.79398539]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75119525, 55.79398539]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75135833, 55.79432167]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75136769, 55.91530492]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75145668, 55.91520714]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75176574, 55.79349638]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75282198, 55.66835935]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75282198, 55.66835935]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75282198, 55.66835935]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75287922, 55.80366913]}"
rusia,"{u'type': u'Point', u'coordinates': [37.753314, 55.68975]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7534, 57.51683]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7534, 57.51683]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7534, 57.51683]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75463, 55.71121]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75463, 55.71121]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75463, 55.71121]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75463, 55.71121]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75531054, 55.69057646]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75531054, 55.69057646]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75531054, 55.69057646]}"
rusia,"{u'type': u'Point', u'coordinates': [37.755335, 55.72577799]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.756, 55.458]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7573589, 55.91745867]}"
rusia,"{u'type': u'Point', u'coordinates': [37.75881673, 55.91637047]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76114968, 55.6641708]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76361111, 55.63388889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76361111, 55.63388889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76361111, 55.63388889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76361111, 55.63388889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76449442, 55.64735576]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76470421, 55.9154046]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76555438, 48.01801802]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76555556, 55.70527778]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76666667, 55.675]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76666667, 55.675]}"
rusia,"{u'type': u'Point', u'coordinates': [37.76666667, 55.675]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7667, 44.7167]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7667, 44.7167]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7667, 44.7167]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7676579, 55.65219594]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77168256, 55.68864294]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7729799, 55.7431]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7729799, 55.7431]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77461237, 55.39200875]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77671758, 55.74325088]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77675438, 55.74323919]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7775, 55.86361111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7775, 55.86361111]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77759, 55.13081]}"
rusia,"{u'type': u'Point', u'coordinates': [37.77872, 55.74778]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7790197, 55.7464644]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7807, 55.75016]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7807, 55.75016]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7807, 55.75016]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7814889, 55.76409244]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7814889, 55.76409244]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7814889, 55.76409244]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7814889, 55.76409244]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7814889, 55.76409244]}"
rusia,"{u'type': u'Point', u'coordinates': [37.78166667, 55.78777778]}"
rusia,"{u'type': u'Point', u'coordinates': [37.78291, 55.78948]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.72145]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789, 55.777]}"
rusia,"{u'type': u'Point', u'coordinates': [37.789444, 55.690278]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7902071, 55.923385]}"
rusia,"{u'type': u'Point', u'coordinates': [37.790283, 55.95378]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79213973, 55.70852271]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79436713, 55.71115202]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79557992, 55.31654577]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79589182, 55.71072034]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7986, 55.8093]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7986, 55.8093]}"
rusia,"{u'type': u'Point', u'coordinates': [37.7986, 55.8093]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79879591, 55.75319914]}"
rusia,"{u'type': u'Point', u'coordinates': [37.79882473, 55.79836274]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8, 47.25]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8, 60.0333]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80271062, 55.73268578]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80271062, 55.73268578]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80271062, 55.73268578]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80296116, 55.76076783]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80722222, 55.82055556]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80722222, 55.82055556]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80722222, 55.82055556]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8075, 55.73527778]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80760136, 55.7352854]}"
rusia,"{u'type': u'Point', u'coordinates': [37.80931019, 55.69977801]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8111, 55.4006]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8111, 55.4006]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8111, 55.4006]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8111, 55.4006]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8111, 55.4006]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81193733, 55.76498577]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81455195, 55.71345195]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81518877, 55.81058256]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81555, 55.74989]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81637999, 55.73051051]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81666667, 55.91666667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81722222, 55.75166667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81801905, 55.71572897]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81810482, 55.71673418]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8194, 55.7028]}"
rusia,"{u'type': u'Point', u'coordinates': [37.8194, 55.7028]}"
rusia,"{u'type': u'Point', u'coordinates': [37.81986761, 55.73304741]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82128, 55.73247]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82128, 55.73247]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82128, 55.73247]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82128, 55.73247]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82138889, 55.80888889]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82144725, 55.78967667]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82422188, 55.73738784]}"
rusia,"{u'type': u'Point', u'coordinates': [37.82422188, 55.73738784]}"
